| Epoch 513 | Recompensa: 1475.5 |
| Epoch 514 | Recompensa: 1444.5 |
| Epoch 515 | Recompensa: 1463.0 |
| Epoch 516 | Recompensa: 1477.5 |
| Epoch 517 | Recompensa: 1486.5 |
| Epoch 518 | Recompensa: 1449.0 |
| Epoch 519 | Recompensa: 1485.5 |
| Epoch 520 | Recompensa: 1484.5 |
| Epoch 521 | Recompensa: 1465.5 |
| Epoch 522 | Recompensa: 1449.0 |
| Epoch 523 | Recompensa: 1463.5 |
| Epoch 524 | Recompensa: 1478.0 |
| Epoch 525 | Recompensa: 1445.0 |
| Epoch 526 | Recompensa: 1471.5 |
| Epoch 527 | Recompensa: 1482.5 |
| Epoch 528 | Recompensa: 1473.5 |
| Epoch 529 | Recompensa: 1505.5 |
| Epoch 530 | Recompensa: 1468.0 |
| Epoch 531 | Recompensa: 1513.0 |
| Epoch 532 | Recompensa: 1482.5 |
| Epoch 533 | Recompensa: 1441.0 |
| Epoch 534 | Recompensa: 1458.5 |
| Epoch 535 | Recompensa: 1493.0 |
| Epoch 536 | Recompensa: 1454.5 |
| Epoch 537 | Recompensa: 1417.0 |
| Epoch 538 | Recompensa: 1474.0 |
| Epoch 539 | Recompensa: 1485.5 |
| Epoch 540 | Recompensa: 1435.5 |
| Epoch 541 | Recompensa: 1494.5 |
| Epoch 542 | Recompensa: 1518.0 |
| Epoch 543 | Recompensa: 1474.5 |
| Epoch 544 | Recompensa: 1498.5 |
| Epoch 545 | Recompensa: 1448.5 |
| Epoch 546 | Recompensa: 1453.5 |
| Epoch 547 | Recompensa: 1497.5 |
| Epoch 548 | Recompensa: 1466.0 |
| Epoch 549 | Recompensa: 1484.0 |
| Epoch 550 | Recompensa: 1438.0 |
| Epoch 551 | Recompensa: 1458.5 |
| Epoch 552 | Recompensa: 1463.0 |
| Epoch 553 | Recompensa: 1503.0 |
| Epoch 554 | Recompensa: 1493.0 |
| Epoch 555 | Recompensa: 1473.5 |
| Epoch 556 | Recompensa: 1459.5 |
| Epoch 557 | Recompensa: 1469.0 |
| Epoch 558 | Recompensa: 1469.5 |
| Epoch 559 | Recompensa: 1488.5 |
| Epoch 560 | Recompensa: 1490.5 |
| Epoch 561 | Recompensa: 1507.0 |
| Epoch 562 | Recompensa: 1489.5 |
| Epoch 563 | Recompensa: 1496.0 |
| Epoch 564 | Recompensa: 1428.5 |
| Epoch 565 | Recompensa: 1466.5 |
| Epoch 566 | Recompensa: 1464.0 |
| Epoch 567 | Recompensa: 1500.5 |
| Epoch 568 | Recompensa: 1469.5 |
| Epoch 569 | Recompensa: 1455.5 |
| Epoch 570 | Recompensa: 1473.5 |
| Epoch 571 | Recompensa: 1476.5 |
| Epoch 572 | Recompensa: 1473.0 |
| Epoch 573 | Recompensa: 1493.0 |
| Epoch 574 | Recompensa: 1454.5 |
| Epoch 575 | Recompensa: 1454.0 |
| Epoch 576 | Recompensa: 1490.0 |
| Epoch 577 | Recompensa: 1475.5 |
| Epoch 578 | Recompensa: 1436.0 |
| Epoch 579 | Recompensa: 1449.0 |
| Epoch 580 | Recompensa: 1489.5 |
| Epoch 581 | Recompensa: 1463.5 |
| Epoch 582 | Recompensa: 1482.0 |
| Epoch 583 | Recompensa: 1458.5 |
